"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"1069188699786219";"Umfrage liegen grüne 32 -- AfD 13. ich begreifen .";"public";"";"";""
"1064775790227510";"Super .";"public";"";"";""
"1064614890243600";"man uns -- wir Sachsen du . es Schäbig Mensch -- welcher Politiker Mund reden -- denken .";"public";"";"";""
"1064468526924903";".hartz 4 lächerliche 5,00 i erhöhen Frag merken Brösel 50,00 i Portion übrig linker Runde wundern sich sie Volksschmarotzer beschimpfen plus teuer regieren .";"public";"";"";""
"1069091096462646";"bitte informieren Posten . wieso wir Grundgesetz stehen du Baden Württemberg Verfassung stehen du .";"public";"";"";""
"1065903400114749";"Hallo Helga Superbeitrag . schade ihn einstellen . bitte es zehnmal -- danken . Sachsen -- Dresden -- Bautzen -- Clausnitz Sachsen liegen -- Sonne aufgehen -- Westen sie lachen Sachse Berlin -- gönnen es ihn ich leiden . ihm drieberziehn -- es ihm streiten . du man verscheißern -- Irischen singen er eisern Sing -- Sachse -- sing Politiker öffentlich Debatte wüssen sie Osten Deutschland Bürger stuer irrsinnig Asylpolitik Bundesregierung Straße . einfach erklären . sie keiner westdeutsch Verhältnis Stadt Migrantenanteil -- der man denken Deutschland . sie oGoArea sich mal gerne Polizist trauen alle kriminell türkischarabisch südosteuropäisch Bande Unwesen treiben Riminalität entsprechend .";"individual";"";"";""
"1065797996791956";"meinen politisch Gleichschaltung -- alle Rotz alt Muffparteie glauben er Sachsen -- lassen euch unterkriegen .";"group";"";"";""
"1065854863452936";"Bildung . DSDS -- Supertalent -- Voice kotzen diverser ochshow -- Cindy M. -- Frauentausch -- Bauer suchen Frau -- Streif -- Revier usw.usf . Bildung .";"public";"";"";""
"1069147403123682";"Russland Syrien instrumentalisier Krise Destabilisierung Europa du .";"public";"";"";""
"1068395143198908";"Thomas . es spirituell einfach Freude sehen sich derartig geballt Selbsterhaltungskraft 12Tsd . Ostdeutschland auszüchten erhalten .";"individual";"";"";""
"1066475773390845";"Daniela beide .";"individual";"";"";""
"1069223186449437";"max Sauer danken .";"individual";"";"";""
"1065799090125180";"politisch Bildung ndoktrination .";"public";"";"";""
"1069104136461342";"wer Honk -- Honk Honk ihn Interviewte .";"public";"";"";""
"1064678440237245";"DE . SACHSE . WEHRE . SCH .";"public";"";"";""
"1065798826791873";"Stabü einführen .";"public";"";"";""
"1065855763452846";"ich reden Bildung Schule ihr vernünftig ermitteln .";"public";"";"";""
"1064461296925626";"wieso wir alle .";"public";"";"";""
"1069079806463775";"ich finden Kretschmann Super . Journalist Vollhonk .";"group";"";"";""
"1064434893594933";"Bernd Arnold . Mitteilung . 27 wir Schild Auto Wählt CDU fahren . ich Einstigste -- der Mut -- Merkel weg Dresden -- Meißen -- usw fahren . es geben bestimmt anderer Aufkleber . was ich sagen -- Mut Auto wichtig Zukunft .";"individual";"";"";""
"1069216369783452";"Deutschland Verfassung sehen GG Artikel 146.";"public";"";"";""
"1065875153450907";"Brandbericht geben -- Garkein ehrlichen . geben schmal was Tröglitz man sich Bild beide betroffen Gebäude betrachten sehen man Ähnlichkeit Brandschaden . Tröglitz Medium lautstark Braune erklären AntifaSturmtruppe angestarren Bürger beschimpfen . anderer Gebäude Eigentümer ungeklärt Ursache Flamme aufgehen -- bleiben weitestgehend Decke . still ruhen See .";"public";"";"";""
"1065828316788924";"ich es begrüßen . EMT -- FORSA anderer Wahlprognosenwunschdenker -- Verfassungsschutz beobachten was sich ärgern Tatsache -- ich GEZ bezahlen . was ich Geld bekommen Bsp. Gesicht Merkel vieler anderer ich schalen ich es ertragen bezahlen ich dennoch der finden ich fair ich Fernsehapparat GEZZähler anbringen jeder bezahlen was er liefern bekommen Eventuell etwas Ampel GEZZähler -- Betrachter wählen liegen . AusTaste verknüpfen unterlassen Berichterstattung . MecklenburgVorpommern Frau Merkel Demo begrüßen halt Merkel . es öffentlich rechtlichen Aussage finden ich bedenklich es eher öffentlich unterlassen Berichterstattung senden müsste Gebühr fällig Strafe . Mindeststrafe mein halten mindestens doppelt Quartalsgebühr GEZ . es sein selbstverständlich Strafegebühr Organisation zahlen pro GEZ unde .";"public";"";"";""
"1064431840261905";"bitter aufgeben .";"public";"";"";""
"1069102493128173";"Ramelow Geld Gegendemonstrant bezahlen du .";"public";"";"";""
"1065830943455328";"Anemone Arnold man der Rentner ARD ZDF schauen . wir 6670 alt Interne Meinung . wir wählen CDU SPD . woher wissen alle -- Rentner ticken .";"individual";"";"";""
"1064684610236628";".weiter .";"public";"";"";""
"1065829736788782";"lar . wir fahren Staatsbürgerkunde . bekommen aller Rase .";"public";"";"";""
"1066208686750887";"Transparent fehlen Omma . nächster Thema .";"public";"";"";""
"1064359360269153";"stimmen . ich bestätigen . einfach knuddeln . .";"public";"";"";""
"1066033570101732";"voller toll dich du systemtreu Auftragsquerulant aufwiegl .";"individual";"";"";""
"1064399730265116";"[@LINK]";"public";"public";"";""
"1069104649794624";"ich lieben euch alle .";"public";"";"";""
"1069174773120945";"jaja.wenn ich Standesamt zustimmen heißen ich Frau finden . Hahaaa.grüne ogik .";"public";"";"";""
"1069080116463744";"BW Hochrechnung 30 -- ich sich es vorstellen Schwabe belämmern .";"public";"";"";""
"1065829053455517";"Sachsen -- Dresden -- Bautzen -- Clausnitz Sachsen liegen -- Sonne aufgehen Westen sie lachen . Sachse Berlin -- gönnen es ihn ich leiden . ihm drieberziehn -- es ihm streiten . du man verscheißern -- Irischen singen er eisern Sing -- Sachse -- sing Politiker öffentlich Debatte wüssen sie Osten Deutschland Bürger stuer irrsinnig Asylpolitik Bundesregierung Straße . einfach erklären . sie keiner westdeutsch Verhältnis Stadt Migrantenanteil -- der man denken Deutschland . sie oGoArea sich mal gerne Polizist trauen alle kriminell türkischarabisch südosteuropäisch Bande Unwesen treiben Riminalität entsprechend .";"public";"";"";""
"1066619740043115";"eher politisch Manipulation .";"public";"";"";""
"1065855853452837";"ich Wahlsystem ändern Widerstand Partei leisten etabliert Partei OCH CHT etablieren Partei AfD -- linker Usw vollkommen egal System führen unweigerlich Machtmissbrauch . Geh ich wählen legitimieren ich System . CHT MT MR .";"public";"";"";""
"1064358423602580";"Juliane . . ich wissen der . Problem Betrüger Regierung . ich optimistisch deutsche aufwachen . ich deutsch ich AfD wählen .";"individual";"";"";""
"1064480820257007";"Sachsen bleiben Dreh Angelpunkt -- Schlaust köpfe . .";"public";"";"";""
"1064359516935804";"wer wachsen unterschätzen verloren.gruss Brandenburg .";"public";"";"";""
"1064402123598210";"Rosa Reim was sie . ich Deutschland leben .";"individual";"";"";""
"1065904696781286";"Sachsen -- Dresden -- Bautzen -- Clausnitz Sachsen liegen -- Sonne aufgehen -- Westen sie lachen . Sachse Berlin -- gönnen es ihn ich leiden . ihm drieberziehn -- es ihm streiten . du man verscheißern -- Irischen singen er eisern Sing -- Sachse -- sing Politiker öffentlich Debatte wüssen sie Osten Deutschland Bürger stuer irrsinnig Asylpolitik Bundesregierung Straße . einfach erklären . sie keiner westdeutsch Verhältnis Stadt Migrantenanteil -- der man denken Deutschland . sie oGoArea sich mal gerne Polizist trauen alle kriminell türkischarabisch südosteuropäisch Bande Unwesen treiben Riminalität entsprechend .";"public";"";"";""
"1065869666784789";"Angst Regierung Vorschein Hallo MaasMänchen wir der mal 80 .";"public";"";"";""
"1064933323545090";"wer bezahlen eigentlich Polizeieinsatz .. dummen Steuerzahler -- einheimischen . fragen .";"public";"";"";""
"1069077913130631";"Hallo -- wir Deutschland . Slogan wir Deutschland . typisch linker Pest -- welcher Duden unterwegs anderer Argument fehlen er höchstens neu Pest Deutschland . nehmen Geisteskranke fixend pädophil Arschgeig wandern er Deutschland .";"group";"";"";""
"1069093859795703";"mir bestimmt 13.März .";"public";"";"";""
"1069139963124426";". komisch Nterview . Hallo BadenWürttemberger . was euch bewogen Spastiker wählen ..";"group";"";"";""
"1065867140118375";"Wahrheit Bautze sehen du .";"public";"";"";""
"1065805110124578";"Volksabstimmung gelebt Demokratie brauchen .";"public";"";"";""
"1065844990120590";"brauchen Bundeszentrale politisch Bildung Bildung .";"public";"";"";""
"1069166706455085";"Waimar Republik -- es sein Traum -- deutsch Freund . Deutschland kaputt 2 Million Afrikaner Araber . Danke Frau Merkel .";"public";"";"";""
"1064375713600851";"Stanislaw Markus Sachse Horden .";"individual";"";"";""
"1065821830122906";"jetzig Rentner üppig Rente . der Geschichte . künftig Wohltat -- Rente reichen .";"public";"";"";""
"1069074516464304";"Mahnmal völlig Unfähigkeit Typ .";"public";"";"";""
"1066109313427491";"Bundeszentrale Sachsen brauchen linksfaschistoid Volksverblödung .";"public";"";"";""
"1065811440123945";"klatschen frei einzelner sich entscheiden Merkel Rücktritt . 2 wein 80 millionsten deutsche jubeln .";"public";"";"";""
"1065809156790840";"Politik Anus zeigen uns derzeitig sagen deutlich Machtkampf Partei untereinander weder Einsatz Volk Ausverkauf . Hauptsache Gehalt Diät stimmen regelmäßig . all sozialschwach -- krank Mensch tagtäglich kämpfen Marionett egal . vieler Politiker es sprechen Hirn einschalten . Hetze Reise sie Angst Posten vernüftige -- nachhaltig Politik Partei drauf .";"public";"";"";""
"1069085336463222";"Feierabend . Satire.östlich .";"public";"";"";""
"1069075413130881";"wahrscheinlich er Dosis Chrystal Meth intus .";"public";"";"";""
"1065849790120110";"Daniel Mainz . Pa 65 SPD wählen AfD sympathisant Wähler .";"individual";"";"";""
"1069076883130734";"Hilflos BaWü .";"public";"";"";""
"1064445596927196";"du sprechen sich Seele .";"individual";"";"";""
"1069103966461359";"hauen mir Vogel .";"public";"";"";""
"1064358696935886";"ich lieben Dresden .";"public";"";"";""
"1065444413493981";"René Schielke Mmh . schade . einer Beleidigung heißen . Dachte . ich hören mal paar Fakt .. soweit reichen . du .";"individual";"";"";""
"1065792403459182";"euch anderer . Straße Sachsen brauchen ndoktrination -- Deutschland brauchen Direkt Demokratie -- Beteiligung Bürger Volksabstimmung -- Staatsbürgerkundeunterricht 2.0 -- brauchen niemand Genosse Tillich . Reaktion Clausnitz Bautzen Sachsen Ministerpräsident Tillich Freitag Bundesrat erklären man verstärkt Rechtsextremismus vorgehen politisch Bildung nennen . . .";"public";"";"";""
"1069123816459374";"Verfassung reden . bestimmen viel Beck unterwegs .";"public";"";"";""
"1064391633599259";"es geben Glück Bürger sich alle gefallen lassen sich wehren einer geben es Hessen weniger .";"public";"";"";""
"1065832836788472";"Juliane .";"individual";"";"";""
"1065920740113015";"ich sich demnach anderer sagen lassen was mich . Tut mir echt Leide hab ich Meinung .";"public";"";"";""
"1065828213455601";"Staatsbürgerkunde -- der mir erster Schlagzeile einfallen .";"public";"";"";""
"1065863106785445";"mal lesen wachsen Schulbildung einer Platz Deutschland liegen ich glauben Deutschland Schulbildung brauchen .";"public";"";"";""
"1065918040113285";"Tillich kennen sich politisch Bildung . der sicherlich monatlich Politschulung SEDGO antanzen .";"public";"";"";""
"1064394670265622";"Mormal Mensch stehen Fußballclub -- Gosse stehen alle . es bleiben Volk Revier -- Tierwelt . Aturkatastrophe Volk bedrohen anderer Volk Glaubenskriege herbeigerufen Veränderung eintreten -- es bitte anderer Volk ausbaden wir deutsche mussen ständig Problem früh jetzig Herrscher lösen ständig verbessern alle neu aufbauen binnen trotz Winter Gebetszeit .";"public";"";"";""
"1069085549796534";"issen Weinhold -- solcher wählen viele BW -- pädophil Partei 30 einer Stärkste -- einfach nachvollziehbar unverständlich .";"individual";"";"";""
"1065985990106490";"Täter stehen Brand fest .";"public";"";"";""
"1065833653455057";"Zusammenbruch Ostblock zeigen Apitalismus hässlich Fratze . der er 89 Maß -- Bevölkerung Arm Sozialismus treiben .";"public";"";"";""
"1069087479796341";"lieb Scholli . Politiker einfach ekelhaft .";"public";"";"";""
"1069177133120709";"Hallo . er jung deutsche . Schaut genau hören genau der grün Retschmann alt indoktrinierter sogenannter VolksparteiRiege -- egal Partei Typ aller verspielen Machtgeilheit sie dieser bestimmt euer Zukunft -- euer Geld Zukunft -- Geld . Eurer spät . er lieb jung deutsche -- Politiker 13.03.2016 -- Andtagswahle Arsch versohlen AFD wählen Typ somit ihnen zugehörend Schranke verweisen . unbedingt wählen -- Merkel weg .";"group";"";"";""
"1069180406453715";"Frage stellen voll null.schlimmer opa .";"public";"";"";""
"1065813063457116";"wir hungrig wir brauchen Geld kriegen ihr keins . sicher werten ihr Griechenland .";"group";"";"";""
"1069107183127704";"ich Retschmann sehen . einfach widerlich Schande .";"public";"";"";""
"1069074896464266";"Fachkraft BadenWürttemberg ..";"public";"";"";""
"1064361593602263";"Conny Gleu -- . mal wenig Putz hauen . Dresden zentral direkt Mitte liegen montags sicherlich Stamm zahlreich vertreten .";"individual";"";"";""
"1069102383128184";"verfassen . wir besetzen . was stellen Grundgesetz dar du .";"public";"";"";""
"1064421040262985";"Alan . es ich Türkisch bekannte -- der Frau holen 2. anderer ich freuen sich ihn . er mich Problem -- Türke . entschuldige -- ich einfach vertrauen Volk . Rat dich -- Suche . dir echt deutsch Freund -- links Unparteische bilden dir Meinung . letztendlich finden sich selber du Mensch egal Richtung . es dich .";"individual";"";"";""
"1069168556454900";"schlimm er Bürger wählen Deppe .";"public";"";"";""
"1064696100235479";"alle klar ich AntiFa . . ich einfach rassistisch Gewaltregim bzw Patriotismus -- ich wissen wohin führen Terror -- Gewalt -- liegen . PURE . DUMMHET mal Ausrottung Menschheit anti .";"public";"";"";""
"1065910730114016";"Geschult Deutschland .";"public";"";"";""
"1066215373416885";"vk.comstaalkopff Merkel Paris Amt -- sie eujahresansprach halten ich voraus sagen was passieren es Tausend Deutschland . täglich . Maßnahme sprechen . staatlich Ontrollgremium sogar Adminrechte Facebook -- ihr alle nehmen alle geben es Alternative . Sonderschüler ehemalig Stasi Ms regieren Deutschland -- sie sehen sogar eur Persönlich anrichten Facebook . ihr alle nehmen einfach es sein Deutschland Staat Politik versagen . es Bürger total versagen . armselig . getürmt Wahl -- der sie . wahrscheinlich nichts passieren . geben Zukunft niemand anderer mehr Schuld -- Deutschland alle Bach runter er selber Schuld .";"public";"";"";""
"1065895950115494";"unfassbar . du .";"public";"";"";""
"1065837883454634";"CDUCSU . Wahlprogramm 2002. Deutschland Zuwanderung stark steuern begrenzen . Zuwanderung Ausweg demografisch Veränderung Deutschland wir erteilen Ausweitung Zuwanderung Drittstaat klar Absage -- sie Ntegrationsfähigkeit Gesellschaft überfordern Verstärkt Zuwanderung innerer Frieden gefährden radikal Vorschub leisten .";"public";"";"";""
"1065879573450465";"Sachsen herrschen politisch Bildung gesamt Gebiet BRD GmbH -- Auge Anderer -- Falsch . wir Bildung wissen Wahrheit Siegermächte . wir passen sich Dummheit anderer Sachse Gefalle beweisen wiederum neuster Pisa Studie -- besagen viel was Bildung . dieser hängen alle alt ändern Bereicherer leben genau Grund wir Straße -- wir lassen sich verblöd Herr Thomas Reger .";"individual";"";"";""
"1065828566788899";"wozu .. eh hinfällig Einzelner Gesetz buchstäblich auswürfeln . WAYE .";"public";"";"";""
"1069216273116795";"Oh -- man der ich sich antun . solcher stark verlangsamt Vollpfosten mich aggressiv .";"public";"";"";""
"1069116746460081";"traurig Spiegelbild derzeitig Gesellschaft Aggressivität -- Unfähigkeit Ommunikation allerort mangelnd Inderstube . vergissen man fast Mediokre Personal einzelnen .";"public";"";"";""
"1065815780123511";"Latsch nicken O Haus brennen.oder Polizeiwache .";"public";"";"";""
